borough,building_addr,building_class,closest_fire_station,closest_police_station,commerical_units,lot_size,neighborhood,residential_units,school_district,year_built,zipcode
Brooklyn,1517 Mermaid Ave,"Health Center, Child Center, Clinic (I5)",0.50 Miles  ,0.36 Miles  ,,"4,842",Coney Island,,21,2002,11224
Brooklyn,1521 Mermaid Ave,One Story Retail Building (K1),0.48 Miles  ,0.37 Miles  ,,"4,913",Coney Island,,21,2002,11224
Queens,4433 65th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.05 Miles  ,1.54 Miles  ,,"1,715",Woodside,,24,1987,11377
Brooklyn,5301 Avenue I,One Family Attached or Semi-Detached (A5),0.87 Miles  ,0.88 Miles  ,,"2,000",Flatlands,,22,1940,11234
Queens,13467 Bedell St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.78 Miles  ,0.64 Miles  ,,"3,008",Rochdale,,28,1930,11434
Queens,11902 234th St,One Story - Permanent Living Quarter (A2),1.37 Miles  ,0.55 Miles  ,,"3,900",Cambria Heights,,29,1945,11411
Queens,12919 133rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.54 Miles  ,1.58 Miles  ,,"2,000",South Ozone Park,,27,1925,11420
Queens,10944 54th St,Three Families (C0),0.28 Miles  ,0.95 Miles  ,,"1,900",Corona,,24,1950,11368
Queens,25341 148th Rd,Two Family Frame (B2),0.69 Miles  ,0.80 Miles  ,,"3,500",Rosedale,,29,1960,11422
Queens,4747 Oceania St,One Family Attached or Semi-Detached (A5),0.64 Miles  ,0.41 Miles  ,,"1,697",Bayside,,26,1955,11361
Queens,17 W 13th Rd,One Story - Permanent Living Quarter (A2),1.82 Miles  ,1.19 Miles  ,,"2,500",Broad Channel,,27,1920,11693
Bronx,1164 Simpson St,Two Family Brick (B1),,,,"2,000",Foxhurst,,12,2001,10459
Brooklyn,87 Mac Dougal St,Three Families (C0),0.36 Miles  ,0.64 Miles  ,,"2,333",Bedford-Stuyvesant,,16,2002,11233
Queens,21915 137th Ave,Two Family Frame (B2),0.92 Miles  ,1.25 Miles  ,,"3,300",Laurelton,,29,1990,11413
Manhattan,439 E 51st St,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.62 Miles  ,0.37 Miles  ,,"9,038",Turtle Bay,,2,1925,10022
Queens,4044 196th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.21 Miles  ,0.94 Miles  ,,"4,800",Auburndale,,26,1940,11358
Queens,21844 132nd Ave,One Story - Permanent Living Quarter (A2),0.85 Miles  ,1.41 Miles  ,,"4,000",Laurelton,,29,1950,11413
Queens,17748 Ursina Rd,One Family Attached or Semi-Detached (A5),0.85 Miles  ,0.55 Miles  ,,"2,000",Springfield Gardens,,28,1935,11434
Queens,10410 Northern Blvd,Zoned Commercial or Manhattan Residential (V1),0.41 Miles  ,0.58 Miles  ,,"2,179",Corona,,24,,11368
Queens,10412 Northern Blvd,Zoned Commercial or Manhattan Residential (V1),0.41 Miles  ,0.58 Miles  ,,"2,143",Corona,,24,,11368
Queens,18212 Horace Harding Expy,Walk-up Cooperative Building (Other than Condominiums) (XC6),0.10 Miles  ,1.87 Miles  ,,"20,000",Fresh Meadows,,26,1950,11365
Manhattan,222 E 82nd St,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.19 Miles  ,0.72 Miles  ,,"10,386",Yorkville,,2,1950,10028
Brooklyn,285 Rugby Rd,Three Families (C0),0.18 Miles  ,0.94 Miles  ,,"5,000",Ditmas Park,,22,1920,11226
Brooklyn,244 A 13th St,Two Family Brick (B1),0.33 Miles  ,0.83 Miles  ,,"1,500",Park Slope,,15,1899,11215
Brooklyn,436 Franklin Ave,Three Families (C0),0.29 Miles  ,0.47 Miles  ,,"1,600",Bedford-Stuyvesant,,13,2005,11238
Queens,13416 Garrett St,Two Family Frame (B2),0.83 Miles  ,0.61 Miles  ,,"5,444",Springfield Gardens,,29,1992,11434
Queens,21818 140th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.61 Miles  ,1.13 Miles  ,,"5,973",Springfield Gardens,,29,1915,11413
Queens,9306 Woodhaven Blvd,One Family Attached or Semi-Detached (A5),0.32 Miles  ,0.64 Miles  ,,"1,764",Woodhaven,,27,1930,11421
Queens,9610 158th Ave,Two Family Converted from One Family (B3),1.49 Miles  ,1.46 Miles  ,,"4,000",Old Howard Beach,,27,1920,11414
Queens,16047 83rd St,One Story - Permanent Living Quarter (A2),1.33 Miles  ,0.04 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Manhattan,936 Broadway #COMM,Retail Space (RK),,,,,Flatiron District,,1,,10010
Queens,23914 147th Dr,One Story - Permanent Living Quarter (A2),0.63 Miles  ,0.42 Miles  ,,"4,000",Rosedale,,29,1950,11422
Brooklyn,178 Wyona St,Two Family Frame (B2),0.07 Miles  ,0.67 Miles  ,,"1,520",East New York,,19,1901,11207
Queens,15934 Highland Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.12 Miles  ,0.48 Miles  ,,"4,200",Jamaica Hills,,28,1920,11432
Queens,13026 217th St,One Story - Permanent Living Quarter (A2),0.64 Miles  ,1.37 Miles  ,,"4,000",Laurelton,,29,1945,11413
Queens,8208 158th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.05 Miles  ,1.67 Miles  ,,"5,000",Rockwood Park,,27,2009,11414
Queens,2934 Mott Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.67 Miles  ,0.99 Miles  ,,"8,375",Far Rockaway,,27,1915,11691
Queens,24427 137th Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.50 Miles  ,0.51 Miles  ,,"4,000",Rosedale,,29,1925,11422
Queens,13748 231st St,One Story - Permanent Living Quarter (A2),0.45 Miles  ,1.84 Miles  ,,"4,000",Laurelton,,29,1950,11413
Queens,14444 158th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.99 Miles  ,1.04 Miles  ,,"2,145",Springfield Gardens,,29,1925,11434
Brooklyn,1434 Pitkin Ave,Other Miscellaneous (Z9),0.45 Miles  ,0.38 Miles  ,,"3,062",Ocean Hill,,17,,11233
Queens,16111 137th Ave,Two Family Frame (B2),0.96 Miles  ,0.51 Miles  ,,"3,000",Rochdale,,27,1996,11434
Manhattan,332 E 54th St,Walk-up Cooperative Building (Other than Condominiums) (XC6),0.69 Miles  ,0.23 Miles  ,,"2,511",Sutton Place,,2,1910,10022
Brooklyn,472 Willoughby Ave,Three Families (C0),0.34 Miles  ,0.42 Miles  ,,"2,000",Bedford-Stuyvesant,,13,1901,11206
Manhattan,435 Convent Ave,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.41 Miles  ,0.11 Miles  ,,"9,992",Harlem,,6,1902,10031
Brooklyn,2709 W 36th St,One Family Attached or Semi-Detached (A5),0.48 Miles  ,1.37 Miles  ,,"2,875",Coney Island,,21,1984,11224
Queens,15718 98th St,Two Family Frame (B2),1.40 Miles  ,1.37 Miles  ,,"4,000",Old Howard Beach,,27,1950,11414
Brooklyn,34 E 99th St,One Story - Permanent Living Quarter (A2),0.31 Miles  ,0.44 Miles  ,,"5,284",Canarsie,,18,1925,11236
Queens,17223 Baisley Blvd,Two Family Frame (B2),0.90 Miles  ,0.25 Miles  ,,"2,295",Jamaica,,28,1910,11434
Queens,4242 Union St #P-1,Indoor Parking (RG),,,,,Downtown Flushing,,1,,11355
Queens,4242 Union St #P-2,Indoor Parking (RG),,,,,Downtown Flushing,,1,,11355
Queens,2379 48th St,Miscellaneous Warehouse (E9),0.28 Miles  ,0.61 Miles  ,,"2,500",South Astoria,,30,2005,11103
Queens,25-51 88th St,One Family Attached or Semi-Detached (A5),0.50 Miles  ,0.43 Miles  ,,"1,800",East Elmhurst,,30,1950,11369
Brooklyn,681 Broadway,Primarily Four Family with One Store or Office (S4),0.32 Miles  ,0.89 Miles  ,,"2,574",Williamsburg,,14,1931,11206
Queens,16240 95th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.85 Miles  ,0.11 Miles  ,,"4,400",Old Howard Beach,,27,1960,11414
Bronx,1018 Freeman St,Unlicensed Parking Lot (G7),0.40 Miles  ,0.90 Miles  ,,"10,000",Foxhurst,,12,,10459
Queens,5927 Woodbine St,Five to Six Families (C2),0.47 Miles  ,0.46 Miles  ,,"2,658",Ridgewood,,24,1930,11385
Queens,17048 118th Rd,One Story - Permanent Living Quarter (A2),0.63 Miles  ,0.38 Miles  ,,"3,000",Jamaica,,28,1925,11434
Queens,238 Beach 130 St,Two Family Frame (B2),0.60 Miles  ,1.82 Miles  ,,"4,000",Belle Harbor,,27,1960,11694
Queens,22807 145th Ave,One Story - Permanent Living Quarter (A2),0.45 Miles  ,1.73 Miles  ,,"4,000",Brookville,,29,1960,11413
Bronx,634 W 256th St,Large Suburban Residence (A3),0.83 Miles  ,1.46 Miles  ,,"7,698",North Riverdale,,10,2004,10471
Bronx,630 W 256th St,Large Suburban Residence (A3),0.83 Miles  ,1.46 Miles  ,,"7,516",North Riverdale,,10,2004,10471
Bronx,624 W 256th St,Large Suburban Residence (A3),0.83 Miles  ,1.46 Miles  ,,"6,205",North Riverdale,,10,2002,10471
Bronx,618 W 256th St,Mansion Type or Town House (A7),0.83 Miles  ,1.45 Miles  ,,"9,500",North Riverdale,,10,,10471
Bronx,620 W 256th St,Mansion Type or Town House (A7),0.81 Miles  ,1.43 Miles  ,,"9,239",North Riverdale,,10,,10471
Bronx,622 W 256th St,Zoned Residential - Not Manhattan (V0),0.79 Miles  ,1.41 Miles  ,,"12,235",North Riverdale,,10,,10471
Bronx,636 W 256th St,Large Suburban Residence (A3),0.79 Miles  ,1.42 Miles  ,,"10,222",North Riverdale,,10,2013,10471
Queens,14016 161st St,Two Family Frame (B2),0.87 Miles  ,0.66 Miles  ,,"2,850",Rochdale,,29,1968,11434
Queens,5460 43rd St,Unlicensed Parking Lot (G7),0.54 Miles  ,1.44 Miles  ,,"2,100",Maspeth,,24,,11378
Queens,5454 43rd St,Zoned Commercial or Manhattan Residential (V1),0.52 Miles  ,1.42 Miles  ,,"19,150",Maspeth,,24,,11378
Queens,4015 23rd Ave,Three Families (C0),0.18 Miles  ,0.40 Miles  ,,"2,500",Ditmars - Steinway,,30,1920,11105
Queens,13631 221st St,Two Family Frame (B2),0.86 Miles  ,1.37 Miles  ,,"5,000",Laurelton,,29,2005,11413
Queens,14240 224th St,One Story - Permanent Living Quarter (A2),0.44 Miles  ,1.42 Miles  ,,"3,850",Springfield Gardens,,29,1960,11413
Queens,2377 48th St,Miscellaneous Warehouse (E9),0.28 Miles  ,0.61 Miles  ,,"2,500",South Astoria,,30,2005,11103
Queens,41103 Forley St,Three Families (C0),0.55 Miles  ,0.30 Miles  ,,"1,000",Elmhurst,,24,2001,11373
Queens,13518 222nd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.91 Miles  ,1.40 Miles  ,,"7,500",Laurelton,,29,1920,11413
Queens,1304-1312 Bell Blvd,Walk-up Cooperative Building (Other than Condominiums) (XC6),1.60 Miles  ,0.04 Miles  ,,"314,760",Bay Terrace,,25,1954,11360
Queens,21924 130th Dr,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.80 Miles  ,1.48 Miles  ,,"2,407",Laurelton,,29,1930,11413
Queens,1929 New Haven Ave,Two Family Frame (B2),0.02 Miles  ,0.23 Miles  ,,"2,046",Far Rockaway,,27,2003,11691
Queens,24108 Memphis Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.14 Miles  ,0.33 Miles  ,,"4,000",Rosedale,,29,1925,11422
Brooklyn,225 Marion St,Two Family Brick (B1),,,,"3,160",Bedford-Stuyvesant,,16,2002,11233
Queens,16207 83rd St,One Story - Permanent Living Quarter (A2),1.47 Miles  ,0.19 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,3212 104th St,Two Family Frame (B2),0.29 Miles  ,0.54 Miles  ,,"2,400",East Elmhurst,,24,1920,11369
Queens,15334 Foch Blvd,Miscellaneous One Family (A9),0.59 Miles  ,0.64 Miles  ,,"1,155",Jamaica,,27,1920,11434
Queens,14712 226th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.39 Miles  ,1.75 Miles  ,,"3,600",Brookville,,29,1925,11413
Queens,21219 16th Ave,Walk-up Cooperative Building (Other than Condominiums) (XC6),1.44 Miles  ,1.75 Miles  ,,"138,825",Bay Terrace,,25,1956,11360
Bronx,206 Howe Ave,Two Family Frame (B2),1.37 Miles  ,1.38 Miles  ,,"3,987",Castle Hill,,8,2001,10473
Queens,14612 225th St,Two Family Frame (B2),0.29 Miles  ,1.66 Miles  ,,"3,600",Brookville,,29,1965,11413
Queens,5009 90th St,Three Families (C0),0.33 Miles  ,0.40 Miles  ,,"2,500",Elmhurst,,24,1935,11373
Queens,13309 Peconic St,One Family Attached or Semi-Detached (A5),0.47 Miles  ,0.42 Miles  ,,"1,780",Ozone Park,,27,1945,11417
Queens,1218 Astoria Blvd,Primarily Two Family with One Store or Office (S2),0.29 Miles  ,0.72 Miles  ,,"1,380",Old Astoria,,30,1920,11102
Manhattan,974-990 Madison Ave,Office with Commercial - 1 to 6 Stories (O5),0.35 Miles  ,0.49 Miles  ,,"20,390",Lenox Hill,,2,1949,10075
Queens,1049 Neilson St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,0.12 Miles  ,,"5,500",Far Rockaway,,27,1920,11691
Queens,11931 193rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.27 Miles  ,1.17 Miles  ,,"2,600",Saint Albans,,29,1925,11412
Brooklyn,866 Hancock St,Two Family Brick (B1),0.52 Miles  ,0.30 Miles  ,,"1,500",Bedford-Stuyvesant,,16,2004,11233
Queens,4532 50th St,Two Family Brick (B1),0.26 Miles  ,0.89 Miles  ,,"2,500",Sunnyside,,24,1930,11377
Queens,6136 170th St #P6,Indoor Parking (RG),,,,,Fresh Meadows,,1,,11365
Queens,10503 53rd Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.33 Miles  ,0.74 Miles  ,,"3,145",Corona,,24,1920,11368
Queens,3115 101st St,Three Families (C0),0.12 Miles  ,0.46 Miles  ,,"2,327",East Elmhurst,,30,1925,11369
Queens,7043 Little Neck Pkwy,Walk-up Cooperative Building (Other than Condominiums) (XC6),0.36 Miles  ,1.77 Miles  ,,"432,000",Glen Oaks,,26,1948,11004
Queens,16 W 9th Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.07 Miles  ,1.38 Miles  ,,"2,500",Broad Channel,,27,1910,11693
Queens,17448 Pidgeon Meadow Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.62 Miles  ,1.56 Miles  ,,"4,000",Auburndale,,25,1945,11365
Queens,3232 49th St,Predominant Retail with Other Uses (K4),0.62 Miles  ,0.63 Miles  ,,"30,000",Woodside,,30,1945,11103
Queens,31-77 43rd St,Three Families (C0),0.78 Miles  ,0.60 Miles  ,,"2,500",South Astoria,,30,1925,11103
Queens,12015 227th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.04 Miles  ,0.21 Miles  ,,"4,000",Cambria Heights,,29,1940,11411
Queens,437 Beach 47 St,Miscellaneous Two Family (B9),0.58 Miles  ,1.55 Miles  ,,"2,762",Far Rockaway,,27,1960,11691
Queens,6933 DE Costa Ave,Miscellaneous Two Family (B9),0.73 Miles  ,1.15 Miles  ,,"2,717",Arverne,,27,1940,11692
Queens,11121 Van Wyck Expy,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.63 Miles  ,1.53 Miles  ,,"2,600",Jamaica,,28,1925,11435
Queens,2571 34th St,Three Families (C0),0.41 Miles  ,0.11 Miles  ,,"2,736",South Astoria,,30,1950,11103
Queens,14038 170th St,One Story - Permanent Living Quarter (A2),0.68 Miles  ,0.70 Miles  ,,"2,923",Rochdale,,28,1920,11434
Manhattan,221 W 20th St,Walk-up Cooperative Building (Other than Condominiums) (XC6),0.12 Miles  ,0.02 Miles  ,,"1,975",Chelsea,,2,1901,10011
Queens,19106 Nashville Blvd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.62 Miles  ,1.14 Miles  ,,"3,600",Springfield Gardens,,29,1950,11413
Queens,2252 33rd St,Three Families (C0),0.07 Miles  ,0.40 Miles  ,,"3,750",Ditmars - Steinway,,30,1925,11105
Queens,13527 128th St,Two Family Frame (B2),0.95 Miles  ,1.76 Miles  ,,"4,000",South Ozone Park,,27,1935,11420
Queens,23516 148th Ave,One Family Attached or Semi-Detached (A5),0.67 Miles  ,0.34 Miles  ,,"2,725",Rosedale,,29,1965,11422
Queens,11807 226th St,One Story - Permanent Living Quarter (A2),1.03 Miles  ,0.35 Miles  ,,"4,000",Cambria Heights,,29,1950,11411
Brooklyn,1124 67th St #PS8,Outdoor Parking (RP),,,,,Dyker Heights,,1,,11219
Queens,13715 255th St,Two Family Converted from One Family (B3),0.69 Miles  ,0.89 Miles  ,,"2,886",Rosedale,,29,1950,11422
Queens,14136 184th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.42 Miles  ,1.03 Miles  ,,"4,000",Rochdale,,29,1935,11413
Queens,13456 231st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.67 Miles  ,1.89 Miles  ,,"4,400",Laurelton,,29,1930,11413
Queens,1967 80th St,Three Families (C0),1.00 Miles  ,1.22 Miles  ,,"2,000",Astoria Heights / Upper Ditmars,,30,1945,11370
Queens,19711 120th Ave,Three Families (C0),0.26 Miles  ,1.37 Miles  ,,"3,790",Saint Albans,,29,1994,11412
Bronx,1564 Longfellow Ave,Two Family Frame (B2),0.53 Miles  ,1.07 Miles  ,,"2,500",Fairmont - Claremont Village,,12,1996,10460
Queens,138 Beach 130 St,Two Family Frame (B2),0.65 Miles  ,1.84 Miles  ,,"3,100",Belle Harbor,,27,1930,11694
Queens,39-65 52nd St,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.10 Miles  ,0.76 Miles  ,,"56,820",Woodside,,30,1961,11377
Queens,24129 Mayda Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.30 Miles  ,0.38 Miles  ,,"3,000",Rosedale,,29,1920,11422
Queens,1470 159th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.64 Miles  ,0.17 Miles  ,,"4,400",Whitestone,,25,1993,11357
Queens,2639 30th St,Over Six Families without Stores (C1),,,,"5,000",Old Astoria,,30,1999,11102
Queens,67117 Clyde St,One Family Attached or Semi-Detached (A5),0.80 Miles  ,1.88 Miles  ,,"1,800",Forest Hills,,28,1940,11375
Queens,24206 Horace Harding Expy,Walk-up Cooperative Building (Other than Condominiums) (XC6),0.67 Miles  ,1.51 Miles  ,,"324,592",Douglaston,,26,1953,11362
Queens,13629 241st St,One Story - Permanent Living Quarter (A2),0.48 Miles  ,0.32 Miles  ,,"4,000",Rosedale,,29,1950,11422
Brooklyn,94 Mac Dougal St,Three Families (C0),0.37 Miles  ,0.60 Miles  ,,"2,300",Bedford-Stuyvesant,,16,2002,11233
Queens,11930 177th Pl,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.78 Miles  ,0.57 Miles  ,,"3,100",Saint Albans,,29,1925,11434
Queens,534 Grassmere Ter,One Story - Permanent Living Quarter (A2),1.55 Miles  ,0.57 Miles  ,,"6,063",Far Rockaway,,27,1945,11691
Manhattan,520 W 43rd St,Elevator Apartment - Fireproof with Stores (D6),0.00 Miles  ,0.42 Miles  ,,"24,100",Clinton - Hell's Kitchen,,2,1996,10036
Queens,11446 169th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.25 Miles  ,0.70 Miles  ,,"2,625",Jamaica,,28,1935,11434
Queens,10735 Lefferts Blvd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.04 Miles  ,0.89 Miles  ,,"2,000",South Ozone Park,,27,1925,11419
Queens,14028 34th Ave,Three Families (C0),0.44 Miles  ,0.26 Miles  ,,"1,000",Murray Hill,,25,2001,11354
Queens,14034 34th Ave,Three Families (C0),0.44 Miles  ,0.26 Miles  ,,"1,000",Murray Hill,,25,2001,11354
Queens,14036 34th Ave,Three Families (C0),0.42 Miles  ,0.24 Miles  ,,"2,500",Murray Hill,,25,2001,11354
Manhattan,52 W 74th St,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.28 Miles  ,0.39 Miles  ,,"2,554",Upper West Side,,3,1910,10023
Queens,14552 178th Pl,Two Family Converted from One Family (B3),0.38 Miles  ,1.08 Miles  ,,"4,680",Springfield Gardens,,29,1988,11434
Queens,13245 217th St,One Story - Permanent Living Quarter (A2),0.83 Miles  ,1.27 Miles  ,,"6,750",Laurelton,,29,1950,11413
Queens,11814 Long St,Two Family Converted from One Family (B3),0.75 Miles  ,0.43 Miles  ,,"4,000",Jamaica,,28,1940,11434
Queens,11851 232nd St,One Story - Permanent Living Quarter (A2),1.30 Miles  ,0.52 Miles  ,,"4,000",Cambria Heights,,29,1945,11411
Queens,13456 156th St,One Story - Permanent Living Quarter (A2),0.84 Miles  ,0.69 Miles  ,,"4,000",Rochdale,,27,1955,11434
Queens,14247 231st St,One Story - Permanent Living Quarter (A2),0.22 Miles  ,1.88 Miles  ,,"4,000",Brookville,,29,1945,11413
Queens,11214 168th St,One Story - Permanent Living Quarter (A2),0.13 Miles  ,0.86 Miles  ,,"1,900",Jamaica,,28,1940,11433
Queens,193 Beach 25 St,Summer Cottage (A6),1.56 Miles  ,0.70 Miles  ,,"1,142",Far Rockaway,,27,1910,11691
Queens,11917 201st Pl,Two Family Frame (B2),0.34 Miles  ,1.60 Miles  ,,"4,000",Saint Albans,,29,1970,11412
Queens,13011 161st St,One Story - Permanent Living Quarter (A2),0.84 Miles  ,0.29 Miles  ,,"4,000",Rochdale,,27,1945,11434
Queens,4147 54th St,Two Family Frame (B2),0.18 Miles  ,0.94 Miles  ,,"3,092",Woodside,,30,1920,11377
Queens,13528 122nd Pl,Two Family Converted from One Family (B3),1.05 Miles  ,1.46 Miles  ,,"4,000",South Ozone Park,,27,1945,11420
Queens,1354 Pinson St,Two Family Frame (B2),0.11 Miles  ,0.37 Miles  ,,"6,250",Far Rockaway,,27,1931,11691
Queens,14412 166th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.94 Miles  ,0.94 Miles  ,,"2,000",Springfield Gardens,,29,1940,11434
Bronx,425 Park Ave,Other Miscellaneous (Z9),0.05 Miles  ,0.76 Miles  ,,"3,490",Claremont,,9,,10464
Manhattan,40-56 University Pl,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.24 Miles  ,0.52 Miles  ,,"10,600",Greenwich Village,,2,1926,10003
Queens,2905 Westbourne Ave,One Story - Permanent Living Quarter (A2),1.55 Miles  ,0.98 Miles  ,,"8,888",Far Rockaway,,27,1955,11691
Bronx,1204 Ogden Ave,Three Families (C0),,,,"2,079",High Bridge,,9,1994,10452
Queens,11327 210th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.87 Miles  ,1.63 Miles  ,,"3,000",Queens Village,,29,1935,11429
Queens,12041 197th St,One Story - Permanent Living Quarter (A2),0.36 Miles  ,1.36 Miles  ,,"3,800",Saint Albans,,29,1945,11412
Queens,12031 143rd St,Two Family Frame (B2),0.10 Miles  ,1.06 Miles  ,,"4,688",Jamaica,,27,1998,11436
Queens,28-50 36th St,Two Family Brick (B1),0.47 Miles  ,0.26 Miles  ,,"2,500",South Astoria,,30,1925,11103
Queens,24010 138th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.32 Miles  ,0.28 Miles  ,,"3,325",Rosedale,,29,1930,11422
Queens,13321 227th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.91 Miles  ,1.72 Miles  ,,"3,200",Laurelton,,29,1940,11413
Queens,450 Beach 140 St,One Story - Permanent Living Quarter (A2),1.09 Miles  ,0.41 Miles  ,,"4,000",Belle Harbor,,27,1945,11694
Queens,14933 122nd Pl,Two Family Frame (B2),1.19 Miles  ,1.55 Miles  ,,"4,000",South Ozone Park,,27,1965,11420
